Date,Room,Device,Power_Consumption,Temperature,Humidity,Status,Year,Month,Week
2019-09-02,Kitchen,Lamp,315,33.5,71.4,ON,2019,9,36
2019-09-02,Kitchen,TV,387,21.7,67.2,OFF,2019,9,36
2019-09-02,Kitchen,Heater,198,33.4,61.1,OFF,2019,9,36
2019-09-02,Kitchen,Fan,136,27.8,67.2,OFF,2019,9,36
2019-09-02,Living Room,AC,357,29.2,59.6,ON,2019,9,36
2019-09-02,Living Room,Lamp,390,26.3,45.1,ON,2019,9,36
2019-09-02,Living Room,TV,203,27.6,46.4,OFF,2019,9,36
2019-09-02,Living Room,Heater,312,21.8,42.7,ON,2019,9,36
2019-09-02,Living Room,Fan,114,34.8,58.3,OFF,2019,9,36
2019-09-02,Store Room,AC,129,23.5,46.7,OFF,2019,9,36
2019-09-02,Store Room,Lamp,248,28.2,61.6,ON,2019,9,36
2019-09-02,Store Room,TV,260,20.0,58.1,OFF,2019,9,36
2019-09-02,Store Room,Heater,461,26.4,77.5,ON,2019,9,36
2019-09-02,Store Room,Fan,106,23.0,68.2,OFF,2019,9,36
2019-09-03,Bedroom1,AC,113,26.1,53.7,OFF,2019,9,36
2019-09-03,Bedroom1,Lamp,150,27.0,62.0,OFF,2019,9,36
2019-09-03,Bedroom1,TV,425,34.5,56.4,ON,2019,9,36
2019-09-03,Bedroom1,Heater,278,32.6,45.2,OFF,2019,9,36
2019-09-03,Bedroom1,Fan,451,25.9,56.6,ON,2019,9,36
2019-09-03,Bedroom2,AC,482,21.8,69.8,OFF,2019,9,36
2019-09-03,Bedroom2,Lamp,305,27.5,47.7,OFF,2019,9,36
2019-09-03,Bedroom2,TV,63,21.3,73.2,ON,2019,9,36
2019-09-03,Bedroom2,Heater,225,34.7,70.9,ON,2019,9,36
2019-09-03,Bedroom2,Fan,130,26.6,54.0,ON,2019,9,36
2019-09-03,Kitchen,AC,356,34.8,49.2,OFF,2019,9,36
2019-09-03,Kitchen,Lamp,441,27.1,60.7,ON,2019,9,36
2019-09-03,Kitchen,TV,454,27.9,48.0,OFF,2019,9,36
2019-09-03,Kitchen,Heater,413,34.1,78.5,ON,2019,9,36
2019-09-03,Kitchen,Fan,280,23.2,65.8,ON,2019,9,36
2019-09-03,Living Room,AC,121,27.3,72.7,ON,2019,9,36
2019-09-03,Living Room,Lamp,110,31.6,42.6,ON,2019,9,36
2019-09-03,Living Room,TV,398,26.4,47.3,OFF,2019,9,36
2019-09-03,Living Room,Heater,260,30.8,70.5,OFF,2019,9,36
2019-09-03,Living Room,Fan,167,30.5,79.9,ON,2019,9,36
2019-09-03,Store Room,AC,103,22.3,43.9,ON,2019,9,36
2019-09-03,Store Room,Lamp,470,25.2,48.1,OFF,2019,9,36
2019-09-03,Store Room,TV,483,25.2,67.4,ON,2019,9,36
2019-09-03,Store Room,Heater,283,31.9,52.7,ON,2019,9,36
2019-09-03,Store Room,Fan,158,33.5,46.6,ON,2019,9,36
2019-09-04,Bedroom1,AC,130,21.3,59.1,OFF,2019,9,36
2019-09-04,Bedroom1,Lamp,419,27.3,45.1,OFF,2019,9,36
2019-09-04,Bedroom1,TV,262,21.7,43.7,OFF,2019,9,36
2019-09-04,Bedroom1,Heater,398,21.8,73.6,ON,2019,9,36
2019-09-04,Bedroom1,Fan,113,34.4,62.7,ON,2019,9,36
2019-09-04,Bedroom2,AC,270,29.3,53.3,OFF,2019,9,36
2019-09-04,Bedroom2,Lamp,363,34.9,46.5,OFF,2019,9,36
2019-09-04,Bedroom2,TV,243,27.5,71.3,ON,2019,9,36
2019-09-04,Bedroom2,Heater,495,30.2,54.3,ON,2019,9,36
2019-09-04,Bedroom2,Fan,155,26.9,70.2,ON,2019,9,36
2019-09-04,Kitchen,AC,313,27.9,76.5,OFF,2019,9,36
2019-09-04,Kitchen,Lamp,318,25.4,55.8,ON,2019,9,36
2019-09-04,Kitchen,TV,125,24.9,65.6,OFF,2019,9,36
2019-09-04,Kitchen,Heater,213,28.6,49.2,ON,2019,9,36
2019-09-04,Kitchen,Fan,143,28.1,50.7,ON,2019,9,36
2019-09-04,Living Room,AC,70,24.0,55.8,ON,2019,9,36
2019-09-04,Living Room,Lamp,73,29.1,54.3,ON,2019,9,36
2019-09-04,Living Room,TV,442,33.7,63.1,ON,2019,9,36
2019-09-04,Living Room,Heater,221,25.0,62.8,OFF,2019,9,36
2019-09-04,Living Room,Fan,341,25.8,47.5,ON,2019,9,36
2019-09-04,Store Room,AC,93,26.5,62.0,ON,2019,9,36
2019-09-04,Store Room,Lamp,301,31.0,74.6,OFF,2019,9,36
2019-09-04,Store Room,TV,113,34.8,63.8,OFF,2019,9,36
2019-09-04,Store Room,Heater,482,28.7,48.2,OFF,2019,9,36
2019-09-04,Store Room,Fan,456,25.0,60.9,OFF,2019,9,36
2019-09-05,Bedroom1,AC,250,33.6,71.7,ON,2019,9,36
2019-09-05,Bedroom1,Lamp,166,22.3,74.7,OFF,2019,9,36
2019-09-05,Bedroom1,TV,184,22.2,63.6,OFF,2019,9,36
2019-09-05,Bedroom1,Heater,55,31.6,72.5,ON,2019,9,36
2019-09-05,Bedroom1,Fan,143,30.7,66.7,OFF,2019,9,36
2019-09-05,Bedroom2,AC,472,30.3,58.8,ON,2019,9,36
2019-09-05,Bedroom2,Lamp,279,30.6,55.0,ON,2019,9,36
2019-09-05,Bedroom2,TV,209,28.6,42.7,OFF,2019,9,36
2019-09-05,Bedroom2,Heater,119,34.4,67.2,ON,2019,9,36
2019-09-05,Bedroom2,Fan,322,24.5,75.7,ON,2019,9,36
2019-09-05,Kitchen,AC,51,21.8,68.7,ON,2019,9,36
2019-09-05,Kitchen,Lamp,267,23.5,72.8,OFF,2019,9,36
2019-09-05,Kitchen,TV,265,26.8,50.2,ON,2019,9,36
2019-09-05,Kitchen,Heater,344,22.1,71.9,ON,2019,9,36
2019-09-05,Kitchen,Fan,374,32.7,59.8,OFF,2019,9,36
2019-09-05,Living Room,AC,351,20.2,56.5,ON,2019,9,36
2019-09-05,Living Room,Lamp,167,32.5,79.9,OFF,2019,9,36
2019-09-05,Living Room,TV,384,29.6,45.3,OFF,2019,9,36
2019-09-05,Living Room,Heater,106,25.2,75.7,OFF,2019,9,36
2019-09-05,Living Room,Fan,63,22.4,47.2,ON,2019,9,36
2019-09-05,Store Room,AC,76,33.0,41.6,ON,2019,9,36
2019-09-05,Store Room,Lamp,208,31.6,59.4,ON,2019,9,36
2019-09-05,Store Room,TV,142,29.0,45.6,OFF,2019,9,36
2019-09-05,Store Room,Heater,135,32.8,46.4,ON,2019,9,36
2019-09-05,Store Room,Fan,80,33.8,52.5,ON,2019,9,36
2019-09-06,Bedroom1,AC,119,29.6,73.7,OFF,2019,9,36
2019-09-06,Bedroom1,Lamp,251,31.8,41.2,OFF,2019,9,36
2019-09-06,Bedroom1,TV,171,24.2,65.6,OFF,2019,9,36
2019-09-06,Bedroom1,Heater,96,25.2,73.5,ON,2019,9,36
2019-09-06,Bedroom1,Fan,364,31.3,69.0,OFF,2019,9,36
2019-09-06,Bedroom2,AC,201,31.0,73.1,ON,2019,9,36
2019-09-06,Bedroom2,Lamp,63,22.4,60.8,OFF,2019,9,36
2019-09-06,Bedroom2,TV,325,25.5,73.6,OFF,2019,9,36
2019-09-06,Bedroom2,Heater,150,22.1,44.8,OFF,2019,9,36
2019-09-06,Bedroom2,Fan,345,24.6,72.7,ON,2019,9,36
2019-09-06,Kitchen,AC,378,30.1,52.3,ON,2019,9,36
2019-09-06,Kitchen,Lamp,234,25.6,59.9,OFF,2019,9,36
2019-09-06,Kitchen,TV,186,26.8,42.7,OFF,2019,9,36
2019-09-06,Kitchen,Heater,196,33.3,72.9,OFF,2019,9,36
2019-09-06,Kitchen,Fan,454,27.0,69.6,OFF,2019,9,36
2019-09-06,Living Room,AC,470,28.7,46.9,OFF,2019,9,36
2019-09-06,Living Room,Lamp,451,27.8,74.4,ON,2019,9,36
2019-09-06,Living Room,TV,165,24.3,61.2,ON,2019,9,36
2019-09-06,Living Room,Heater,164,21.4,62.8,ON,2019,9,36
2019-09-06,Living Room,Fan,114,33.3,48.5,OFF,2019,9,36
2019-09-06,Store Room,AC,428,20.9,46.6,ON,2019,9,36
2019-09-06,Store Room,Lamp,299,34.1,41.7,OFF,2019,9,36
2019-09-06,Store Room,TV,172,22.1,68.2,ON,2019,9,36
2019-09-06,Store Room,Heater,282,27.7,60.8,ON,2019,9,36
2019-09-06,Store Room,Fan,225,26.6,69.3,ON,2019,9,36
2019-09-07,Bedroom1,AC,240,25.1,68.8,ON,2019,9,36
2019-09-07,Bedroom1,Lamp,158,28.8,48.5,OFF,2019,9,36
2019-09-07,Bedroom1,TV,405,23.3,79.6,OFF,2019,9,36
2019-09-07,Bedroom1,Heater,65,30.1,65.5,OFF,2019,9,36
2019-09-07,Bedroom1,Fan,402,28.2,51.5,ON,2019,9,36
2019-09-07,Bedroom2,AC,50,20.4,48.5,OFF,2019,9,36
2019-09-07,Bedroom2,Lamp,201,23.8,55.3,ON,2019,9,36
2019-09-07,Bedroom2,TV,206,23.4,78.3,OFF,2019,9,36
2019-09-07,Bedroom2,Heater,314,28.5,65.7,ON,2019,9,36
2019-09-07,Bedroom2,Fan,249,31.7,74.2,OFF,2019,9,36
2019-09-07,Kitchen,AC,346,21.5,52.8,ON,2019,9,36
2019-09-07,Kitchen,Lamp,359,32.8,50.2,ON,2019,9,36
2019-09-07,Kitchen,TV,264,33.7,63.2,OFF,2019,9,36
2019-09-07,Kitchen,Heater,266,33.0,54.0,ON,2019,9,36
2019-09-07,Kitchen,Fan,157,29.1,57.1,OFF,2019,9,36
2019-09-07,Living Room,AC,58,27.1,50.7,OFF,2019,9,36
2019-09-07,Living Room,Lamp,129,32.0,43.5,OFF,2019,9,36
2019-09-07,Living Room,TV,449,33.4,65.8,OFF,2019,9,36
2019-09-07,Living Room,Heater,59,29.6,73.0,ON,2019,9,36
2019-09-07,Living Room,Fan,472,32.9,50.8,OFF,2019,9,36
2019-09-07,Store Room,AC,194,21.5,58.3,OFF,2019,9,36
2019-09-07,Store Room,Lamp,410,29.5,62.6,ON,2019,9,36
2019-09-07,Store Room,TV,305,33.0,48.4,ON,2019,9,36
2019-09-07,Store Room,Heater,340,30.7,54.2,ON,2019,9,36
2019-09-07,Store Room,Fan,498,32.2,79.4,ON,2019,9,36
2019-09-08,Bedroom1,AC,198,30.3,43.0,ON,2019,9,36
2019-09-08,Bedroom1,Lamp,325,30.8,68.6,OFF,2019,9,36
2019-09-08,Bedroom1,TV,385,30.7,46.4,OFF,2019,9,36
2019-09-08,Bedroom1,Heater,56,23.8,67.2,OFF,2019,9,36
2019-09-08,Bedroom1,Fan,422,33.7,41.9,OFF,2019,9,36
2019-09-08,Bedroom2,AC,339,26.4,47.7,OFF,2019,9,36
2019-09-08,Bedroom2,Lamp,326,23.4,45.2,ON,2019,9,36
2019-09-08,Bedroom2,TV,205,32.9,69.0,OFF,2019,9,36
2019-09-08,Bedroom2,Heater,180,33.5,75.5,ON,2019,9,36
2019-09-08,Bedroom2,Fan,303,20.7,67.7,ON,2019,9,36
2019-09-08,Kitchen,AC,464,25.6,41.9,ON,2019,9,36
2019-09-08,Kitchen,Lamp,52,29.0,66.9,OFF,2019,9,36
2019-09-08,Kitchen,TV,200,29.6,70.0,ON,2019,9,36
2019-09-08,Kitchen,Heater,473,32.3,62.8,OFF,2019,9,36
2019-09-08,Kitchen,Fan,105,21.1,64.3,ON,2019,9,36
2019-09-08,Living Room,AC,309,27.4,73.4,ON,2019,9,36
2019-09-08,Living Room,Lamp,302,33.2,59.6,OFF,2019,9,36
2019-09-08,Living Room,TV,59,29.4,43.3,ON,2019,9,36
2019-09-08,Living Room,Heater,126,28.3,59.4,OFF,2019,9,36
2019-09-08,Living Room,Fan,403,20.7,64.1,ON,2019,9,36
2019-09-08,Store Room,AC,73,31.5,48.1,ON,2019,9,36
2019-09-08,Store Room,Lamp,368,23.5,70.6,ON,2019,9,36
2019-09-08,Store Room,TV,316,23.3,40.8,OFF,2019,9,36
2019-09-08,Store Room,Heater,458,29.5,50.9,ON,2019,9,36
2019-09-08,Store Room,Fan,296,26.9,69.1,ON,2019,9,36
2019-09-09,Bedroom1,AC,329,21.4,50.8,OFF,2019,9,37
2019-09-09,Bedroom1,Lamp,356,22.1,49.2,ON,2019,9,37
2019-09-09,Bedroom1,TV,395,30.8,41.1,ON,2019,9,37
2019-09-09,Bedroom1,Heater,469,25.8,62.5,OFF,2019,9,37
2019-09-09,Bedroom1,Fan,311,20.6,61.5,OFF,2019,9,37
2019-09-09,Bedroom2,AC,233,26.3,76.5,OFF,2019,9,37
2019-09-09,Bedroom2,Lamp,466,33.0,43.9,OFF,2019,9,37
2019-09-09,Bedroom2,TV,68,25.1,52.1,OFF,2019,9,37
2019-09-09,Bedroom2,Heater,152,33.2,42.7,ON,2019,9,37
2019-09-09,Bedroom2,Fan,266,32.9,65.0,ON,2019,9,37
2019-09-09,Kitchen,AC,169,29.0,64.7,ON,2019,9,37
2019-09-09,Kitchen,Lamp,365,23.3,59.9,OFF,2019,9,37
2019-09-09,Kitchen,TV,352,21.5,68.3,ON,2019,9,37
2019-09-09,Kitchen,Heater,457,29.3,77.1,OFF,2019,9,37
2019-09-09,Kitchen,Fan,284,31.1,67.7,ON,2019,9,37
2019-09-09,Living Room,AC,421,30.1,40.4,ON,2019,9,37
2019-09-09,Living Room,Lamp,85,32.6,62.8,OFF,2019,9,37
2019-09-09,Living Room,TV,462,22.2,58.5,OFF,2019,9,37
2019-09-09,Living Room,Heater,352,30.6,43.3,OFF,2019,9,37
2019-09-09,Living Room,Fan,490,22.9,66.4,OFF,2019,9,37
2019-09-09,Store Room,AC,250,28.9,46.2,OFF,2019,9,37
2019-09-09,Store Room,Lamp,402,30.5,50.2,ON,2019,9,37
2019-09-09,Store Room,TV,278,34.4,61.7,ON,2019,9,37
2019-09-09,Store Room,Heater,211,22.8,64.7,ON,2019,9,37
2019-09-09,Store Room,Fan,273,23.9,63.2,OFF,2019,9,37
2019-09-10,Bedroom1,AC,112,25.8,66.2,ON,2019,9,37
2019-09-10,Bedroom1,Lamp,468,23.8,57.2,ON,2019,9,37
2019-09-10,Bedroom1,TV,391,33.9,77.2,OFF,2019,9,37
2019-09-10,Bedroom1,Heater,335,23.4,77.0,OFF,2019,9,37
2019-09-10,Bedroom1,Fan,339,25.7,41.7,ON,2019,9,37
2019-09-10,Bedroom2,AC,128,21.1,61.2,OFF,2019,9,37
2019-09-10,Bedroom2,Lamp,137,20.4,51.6,OFF,2019,9,37
2019-09-10,Bedroom2,TV,103,29.3,46.6,ON,2019,9,37
2019-09-10,Bedroom2,Heater,425,23.3,73.3,OFF,2019,9,37
2019-09-10,Bedroom2,Fan,337,26.7,50.4,ON,2019,9,37
2019-09-10,Kitchen,AC,152,29.9,44.7,OFF,2019,9,37
2019-09-10,Kitchen,Lamp,217,33.5,42.6,OFF,2019,9,37
2019-09-10,Kitchen,TV,201,20.9,50.4,ON,2019,9,37
2019-09-10,Kitchen,Heater,162,22.8,78.5,OFF,2019,9,37
2019-09-10,Kitchen,Fan,437,31.6,63.7,ON,2019,9,37
2019-09-10,Living Room,AC,231,32.9,41.8,OFF,2019,9,37
2019-09-10,Living Room,Lamp,192,26.5,56.8,OFF,2019,9,37
2019-09-10,Living Room,TV,332,20.5,67.3,ON,2019,9,37
2019-09-10,Living Room,Heater,491,24.9,59.1,OFF,2019,9,37
2019-09-10,Living Room,Fan,471,26.7,61.9,ON,2019,9,37
2019-09-10,Store Room,AC,391,20.1,70.7,OFF,2019,9,37
2019-09-10,Store Room,Lamp,258,25.4,70.0,ON,2019,9,37
2019-09-10,Store Room,TV,328,21.6,65.3,OFF,2019,9,37
2019-09-10,Store Room,Heater,132,20.0,42.1,ON,2019,9,37
2019-09-10,Store Room,Fan,322,20.2,53.2,OFF,2019,9,37
2019-09-11,Bedroom1,AC,471,29.0,48.7,ON,2019,9,37
2019-09-11,Bedroom1,Lamp,495,34.1,66.1,ON,2019,9,37
2019-09-11,Bedroom1,TV,335,28.0,44.3,OFF,2019,9,37
2019-09-11,Bedroom1,Heater,193,23.2,50.5,OFF,2019,9,37
2019-09-11,Bedroom1,Fan,322,33.4,49.0,ON,2019,9,37
2019-09-11,Bedroom2,AC,420,34.5,64.5,OFF,2019,9,37
2019-09-11,Bedroom2,Lamp,482,28.1,59.5,ON,2019,9,37
2019-09-11,Bedroom2,TV,496,24.8,65.7,OFF,2019,9,37
2019-09-11,Bedroom2,Heater,138,30.9,45.5,OFF,2019,9,37
2019-09-11,Bedroom2,Fan,449,29.6,76.1,OFF,2019,9,37
2019-09-11,Kitchen,AC,451,32.8,41.4,OFF,2019,9,37
2019-09-11,Kitchen,Lamp,149,21.4,50.0,ON,2019,9,37
2019-09-11,Kitchen,TV,382,29.3,42.6,ON,2019,9,37
2019-09-11,Kitchen,Heater,392,29.6,50.1,OFF,2019,9,37
2019-09-11,Kitchen,Fan,353,32.2,52.6,OFF,2019,9,37
2019-09-11,Living Room,AC,358,28.3,64.7,ON,2019,9,37
2019-09-11,Living Room,Lamp,476,29.7,48.6,ON,2019,9,37
2019-09-11,Living Room,TV,414,28.2,48.5,ON,2019,9,37
2019-09-11,Living Room,Heater,87,26.3,46.6,ON,2019,9,37
2019-09-11,Living Room,Fan,59,31.7,73.1,ON,2019,9,37
2019-09-11,Store Room,AC,249,28.1,66.1,OFF,2019,9,37
2019-09-11,Store Room,Lamp,412,20.7,53.9,OFF,2019,9,37
2019-09-11,Store Room,TV,184,26.4,54.9,ON,2019,9,37
2019-09-11,Store Room,Heater,149,30.1,78.6,OFF,2019,9,37
2019-09-11,Store Room,Fan,107,32.0,73.8,ON,2019,9,37
2019-09-12,Bedroom1,AC,336,31.8,54.0,ON,2019,9,37
2019-09-12,Bedroom1,Lamp,158,22.3,46.7,ON,2019,9,37
2019-09-12,Bedroom1,TV,343,34.4,56.1,OFF,2019,9,37
2019-09-12,Bedroom1,Heater,268,24.6,57.8,OFF,2019,9,37
2019-09-12,Bedroom1,Fan,338,32.8,57.1,OFF,2019,9,37
2019-09-12,Bedroom2,AC,159,23.7,53.1,ON,2019,9,37
2019-09-12,Bedroom2,Lamp,276,21.5,42.8,OFF,2019,9,37
2019-09-12,Bedroom2,TV,230,33.8,64.2,OFF,2019,9,37
2019-09-12,Bedroom2,Heater,139,32.2,74.5,ON,2019,9,37
2019-09-12,Bedroom2,Fan,120,31.3,55.6,ON,2019,9,37
2019-09-12,Kitchen,AC,179,31.2,57.2,OFF,2019,9,37
2019-09-12,Kitchen,Lamp,115,32.6,47.7,OFF,2019,9,37
2019-09-12,Kitchen,TV,416,30.6,53.3,OFF,2019,9,37
2019-09-12,Kitchen,Heater,308,26.6,45.0,OFF,2019,9,37
2019-09-12,Kitchen,Fan,232,30.8,56.2,ON,2019,9,37
2019-09-12,Living Room,AC,295,29.4,55.3,ON,2019,9,37
2019-09-12,Living Room,Lamp,255,31.3,61.0,ON,2019,9,37
2019-09-12,Living Room,TV,151,29.9,58.5,ON,2019,9,37
2019-09-12,Living Room,Heater,209,24.7,79.0,OFF,2019,9,37
2019-09-12,Living Room,Fan,448,33.3,52.2,OFF,2019,9,37
2019-09-12,Store Room,AC,313,33.5,48.0,OFF,2019,9,37
2019-09-12,Store Room,Lamp,312,34.7,59.0,OFF,2019,9,37
2019-09-12,Store Room,TV,192,31.4,53.9,ON,2019,9,37
2019-09-12,Store Room,Heater,170,28.0,61.5,ON,2019,9,37
2019-09-12,Store Room,Fan,448,32.9,40.1,ON,2019,9,37
2019-09-13,Bedroom1,AC,491,33.3,44.0,ON,2019,9,37
2019-09-13,Bedroom1,Lamp,361,28.7,62.0,ON,2019,9,37
2019-09-13,Bedroom1,TV,386,34.5,53.6,ON,2019,9,37
2019-09-13,Bedroom1,Heater,199,32.7,77.2,OFF,2019,9,37
2019-09-13,Bedroom1,Fan,332,22.3,47.0,OFF,2019,9,37
2019-09-13,Bedroom2,AC,128,22.9,71.2,OFF,2019,9,37
2019-09-13,Bedroom2,Lamp,422,27.1,40.7,OFF,2019,9,37
2019-09-13,Bedroom2,TV,88,26.2,71.6,OFF,2019,9,37
2019-09-13,Bedroom2,Heater,350,34.6,44.5,ON,2019,9,37
2019-09-13,Bedroom2,Fan,448,25.7,60.3,OFF,2019,9,37
2019-09-13,Kitchen,AC,330,30.3,77.8,OFF,2019,9,37
2019-09-13,Kitchen,Lamp,151,29.6,62.4,OFF,2019,9,37
2019-09-13,Kitchen,TV,423,24.1,50.2,OFF,2019,9,37
2019-09-13,Kitchen,Heater,383,29.2,69.4,ON,2019,9,37
2019-09-13,Kitchen,Fan,102,33.4,45.9,ON,2019,9,37
2019-09-13,Living Room,AC,359,29.7,76.7,ON,2019,9,37
2019-09-13,Living Room,Lamp,425,26.4,68.6,OFF,2019,9,37
2019-09-13,Living Room,TV,408,23.9,59.4,OFF,2019,9,37
2019-09-13,Living Room,Heater,125,21.3,67.9,OFF,2019,9,37
2019-09-13,Living Room,Fan,182,26.0,48.5,ON,2019,9,37
2019-09-13,Store Room,AC,147,24.2,79.3,OFF,2019,9,37
2019-09-13,Store Room,Lamp,224,32.7,42.7,OFF,2019,9,37
2019-09-13,Store Room,TV,174,31.3,77.5,OFF,2019,9,37
2019-09-13,Store Room,Heater,145,27.7,62.7,ON,2019,9,37
2019-09-13,Store Room,Fan,139,24.7,46.5,ON,2019,9,37
2019-09-14,Bedroom1,AC,449,33.7,66.7,ON,2019,9,37
2019-09-14,Bedroom1,Lamp,157,31.1,57.3,OFF,2019,9,37
2019-09-14,Bedroom1,TV,434,24.8,61.1,ON,2019,9,37
2019-09-14,Bedroom1,Heater,490,25.2,65.6,ON,2019,9,37
2019-09-14,Bedroom1,Fan,487,25.3,69.7,ON,2019,9,37
2019-09-14,Bedroom2,AC,280,25.9,43.6,OFF,2019,9,37
2019-09-14,Bedroom2,Lamp,455,25.1,64.3,ON,2019,9,37
2019-09-14,Bedroom2,TV,247,32.5,65.2,ON,2019,9,37
2019-09-14,Bedroom2,Heater,190,25.6,63.6,ON,2019,9,37
2019-09-14,Bedroom2,Fan,313,30.9,42.3,OFF,2019,9,37
2019-09-14,Kitchen,AC,350,25.9,47.5,ON,2019,9,37
2019-09-14,Kitchen,Lamp,484,24.2,53.9,ON,2019,9,37
2019-09-14,Kitchen,TV,77,32.7,57.1,ON,2019,9,37
2019-09-14,Kitchen,Heater,409,31.9,57.2,ON,2019,9,37
2019-09-14,Kitchen,Fan,336,30.0,50.8,OFF,2019,9,37
2019-09-14,Living Room,AC,369,22.0,51.0,ON,2019,9,37
2019-09-14,Living Room,Lamp,260,23.2,64.8,ON,2019,9,37
2019-09-14,Living Room,TV,167,20.9,73.3,ON,2019,9,37
2019-09-14,Living Room,Heater,412,22.5,60.4,ON,2019,9,37
2019-09-14,Living Room,Fan,408,28.2,68.1,OFF,2019,9,37
2019-09-14,Store Room,AC,113,25.2,50.2,OFF,2019,9,37
2019-09-14,Store Room,Lamp,205,32.6,41.1,OFF,2019,9,37
2019-09-14,Store Room,TV,497,28.7,45.2,ON,2019,9,37
2019-09-14,Store Room,Heater,473,28.5,72.1,OFF,2019,9,37
2019-09-14,Store Room,Fan,468,32.5,77.4,OFF,2019,9,37
2019-09-15,Bedroom1,AC,474,22.2,76.6,ON,2019,9,37
2019-09-15,Bedroom1,Lamp,476,20.6,64.1,ON,2019,9,37
2019-09-15,Bedroom1,TV,358,24.6,70.8,OFF,2019,9,37
2019-09-15,Bedroom1,Heater,83,22.2,49.7,OFF,2019,9,37
2019-09-15,Bedroom1,Fan,428,23.8,54.0,OFF,2019,9,37
2019-09-15,Bedroom2,AC,396,30.4,42.8,OFF,2019,9,37
2019-09-15,Bedroom2,Lamp,58,24.9,70.3,OFF,2019,9,37
2019-09-15,Bedroom2,TV,267,31.4,78.2,OFF,2019,9,37
2019-09-15,Bedroom2,Heater,196,27.2,59.4,OFF,2019,9,37
2019-09-15,Bedroom2,Fan,111,22.4,69.6,OFF,2019,9,37
2019-09-15,Kitchen,AC,315,29.5,69.6,OFF,2019,9,37
2019-09-15,Kitchen,Lamp,410,33.9,76.3,ON,2019,9,37
2019-09-15,Kitchen,TV,291,27.7,52.5,ON,2019,9,37
2019-09-15,Kitchen,Heater,386,33.5,61.4,OFF,2019,9,37
2019-09-15,Kitchen,Fan,78,29.7,45.7,ON,2019,9,37
2019-09-15,Living Room,AC,182,31.4,50.5,OFF,2019,9,37
2019-09-15,Living Room,Lamp,489,29.8,78.4,OFF,2019,9,37
2019-09-15,Living Room,TV,129,22.3,45.1,ON,2019,9,37
2019-09-15,Living Room,Heater,394,25.4,51.2,OFF,2019,9,37
2019-09-15,Living Room,Fan,377,22.4,64.0,OFF,2019,9,37
2019-09-15,Store Room,AC,433,20.5,51.3,ON,2019,9,37
2019-09-15,Store Room,Lamp,239,24.1,55.9,OFF,2019,9,37
2019-09-15,Store Room,TV,176,30.0,47.5,OFF,2019,9,37
2019-09-15,Store Room,Heater,160,30.0,78.2,ON,2019,9,37
2019-09-15,Store Room,Fan,200,20.4,79.3,ON,2019,9,37
2019-09-16,Bedroom1,AC,124,28.3,53.8,OFF,2019,9,38
2019-09-16,Bedroom1,Lamp,135,30.1,75.1,OFF,2019,9,38
2019-09-16,Bedroom1,TV,209,29.6,61.3,OFF,2019,9,38
2019-09-16,Bedroom1,Heater,263,25.5,40.3,ON,2019,9,38
2019-09-16,Bedroom1,Fan,463,30.7,74.8,OFF,2019,9,38
2019-09-16,Bedroom2,AC,321,23.0,42.7,ON,2019,9,38
2019-09-16,Bedroom2,Lamp,81,33.2,46.8,OFF,2019,9,38
2019-09-16,Bedroom2,TV,208,32.7,79.1,OFF,2019,9,38
2019-09-16,Bedroom2,Heater,313,33.6,70.9,OFF,2019,9,38
2019-09-16,Bedroom2,Fan,284,22.4,47.8,OFF,2019,9,38
2019-09-16,Kitchen,AC,54,26.0,78.3,OFF,2019,9,38
2019-09-16,Kitchen,Lamp,498,21.5,44.8,ON,2019,9,38
2019-09-16,Kitchen,TV,73,27.8,77.8,OFF,2019,9,38
2019-09-16,Kitchen,Heater,243,34.4,76.9,OFF,2019,9,38
2019-09-16,Kitchen,Fan,127,29.3,78.1,OFF,2019,9,38
2019-09-16,Living Room,AC,178,30.2,75.8,ON,2019,9,38
2019-09-16,Living Room,Lamp,77,25.7,51.2,ON,2019,9,38
2019-09-16,Living Room,TV,404,34.3,43.4,OFF,2019,9,38
2019-09-16,Living Room,Heater,229,25.8,58.7,ON,2019,9,38
2019-09-16,Living Room,Fan,237,21.8,54.0,OFF,2019,9,38
2019-09-16,Store Room,AC,467,29.1,62.7,OFF,2019,9,38
2019-09-16,Store Room,Lamp,62,33.1,40.8,OFF,2019,9,38
2019-09-16,Store Room,TV,348,28.5,76.6,OFF,2019,9,38
2019-09-16,Store Room,Heater,303,30.4,58.3,ON,2019,9,38
2019-09-16,Store Room,Fan,241,20.3,48.7,OFF,2019,9,38
2019-09-17,Bedroom1,AC,103,29.0,52.2,OFF,2019,9,38
2019-09-17,Bedroom1,Lamp,436,31.8,79.4,ON,2019,9,38
2019-09-17,Bedroom1,TV,268,23.9,58.0,ON,2019,9,38
2019-09-17,Bedroom1,Heater,309,21.6,42.1,ON,2019,9,38
2019-09-17,Bedroom1,Fan,478,22.5,41.6,ON,2019,9,38
2019-09-17,Bedroom2,AC,253,28.7,59.2,OFF,2019,9,38
2019-09-17,Bedroom2,Lamp,114,25.4,75.1,ON,2019,9,38
2019-09-17,Bedroom2,TV,191,30.0,54.9,OFF,2019,9,38
2019-09-17,Bedroom2,Heater,85,34.7,63.2,OFF,2019,9,38
2019-09-17,Bedroom2,Fan,157,32.8,66.9,ON,2019,9,38
